Chr	Gene	nSNPs	nSims	Start	Stop	Test	Pvalue	Top-0.1-pvalue	Best-SNP	SNP-pvalue
2	ENSG00000272180	3	1000	56169292	56418787	7.3335670391254	0.0909090909090909	0.123876123876124	rs6735393	0.0545300000000002
2	ENSG00000272211	1	100000	197005986	197029605	4.43157200067462	0.035649643503565	0.035649643503565	rs11890540	0.0352800000000002
2	ENSG00000272237	1	1000	228742346	228762460	0.0465938102042859	0.82017982017982	0.82017982017982	rs16824126	0.8291
2	ENSG00000272644	1	1000	219924075	219944531	0.00723813345723662	0.928071928071928	0.928071928071928	rs6724465	0.9322
2	ENSG00000272735	2	1000	71284648	71305255	0.193190110437861	0.793206793206793	0.757242757242757	rs1861853	0.6727
2	ENSG00000272814	1	1000	47173753	47194027	0.783739178788988	0.382617382617383	0.382617382617383	rs12479328	0.376
2	ENSG00000272851	2	1000	208608595	208629159	0.701531455619437	0.571428571428571	0.561438561438561	rs9636269	0.4688
2	ENSG00000272979	1	1000	191308817	191329247	0.565131601142469	0.46953046953047	0.46953046953047	rs12998288	0.4522
2	ENSG00000273106	3	1000	44384763	44405998	5.23657917725293	0.178821178821179	0.286713286713287	rs7567874	0.137999999999999
2	ENSG00000273118	9	1000	213436080	213896269	5.1756259734671	0.746253746253746	0.673326673326673	rs12619285	0.1484
2	ENSG00000273196	1	1000	85604196	85624269	0.432837305066841	0.531468531468531	0.531468531468531	rs7558094	0.5106
2	ENSG00000273265	1	100000	97467975	97489394	3.03393583612527	0.0813191868081319	0.0813191868081319	rs4907251	0.0815400000000004
2	ENSG00000273269	2	100000	47283079	47413650	7.70453133893401	0.042279577204228	0.039489605103949	rs6721406	0.0259200000000001
2	ENSG00000273302	13	1000000	61417113	61437904	318.980873851542	9.99999000001e-7	9.99999000001e-7	rs777592	8.51600000000031e-12
2	ENSG00000273361	23	100000	219253465	219273942	85.7131230696748	0.014749852501475	0.021469785302147	rs1059823	0.00351000000000001
2	ENSG00000273763	13	1000	65420704	65440947	18.1635622926619	0.231768231768232	0.233766233766234	rs7581784	0.108599999999999
2	ENSG00000274769	56	1000000	61332921	61401960	1697.03546029969	9.99999000001e-7	9.99999000001e-7	rs1177265	6.93200000226782e-14
2	ENSG00000274977	15	1000	241630620	241651102	18.7503863613122	0.268731268731269	0.177822177822178	rs73009089	0.0387799999999999
2	ENSG00000275052	1	1000	55764427	55856015	2.32879689369469	0.121878121878122	0.121878121878122	rs17737233	0.127
2	ENSG00000275381	1	1000	70061640	70082065	0.497501507637372	0.498501498501498	0.498501498501498	rs4241261	0.4806
2	ENSG00000276087	1	1000	24337235	24423305	0.046538445028579	0.842157842157842	0.842157842157842	rs10865262	0.8292
2	ENSG00000276334	1	1000	32736993	32758614	1.47282818139507	0.216783216783217	0.216783216783217	rs34757266	0.2249
2	ENSG00000276411	1	1000	11804089	11827051	0.760410782154827	0.387612387612388	0.387612387612388	rs7596194	0.3832
2	ENSG00000276949	15	100000	241601946	241622229	61.6869476427428	0.011029889701103	0.00986990130098699	rs7587179	0.001737
2	ENSG00000277527	1	100000	103479797	103522180	5.86327521580009	0.015429845701543	0.015429845701543	rs1024787	0.0154600000000001
2	ENSG00000278060	1	100000	73150102	73171484	3.43781267045106	0.0633693663063369	0.0633693663063369	rs999494	0.0637200000000002
2	ENSG00000278924	1	1000	173278534	173298901	0.949290343733668	0.30969030969031	0.30969030969031	rs12476677	0.3299
2	ENSG00000278962	1	1000	112935940	112958212	2.45971463647282	0.112887112887113	0.112887112887113	rs11123130	0.1168
2	ENSG00000279160	1	1000	177044646	177067266	2.91333575176836	0.113886113886114	0.113886113886114	rs13390932	0.0878499999999998
2	ENSG00000279317	1	1000	211026241	211108700	0.00338567958518366	0.956043956043956	0.956043956043956	rs2286963	0.9536
2	ENSG00000279348	1	1000	217066126	217088242	0.502051717352695	0.47952047952048	0.47952047952048	rs3834	0.4786
2	ENSG00000279873	16	1000000	43444348	43465994	430.822842690535	9.99999000001e-7	9.99999000001e-7	rs9170	1.55900000000002e-10
2	ENSG00000279956	5	1000	48849429	48992863	4.04418928665804	0.519480519480519	0.237762237762238	rs4952923	0.0546400000000002
2	ENSG00000280228	4	1000	113587904	113611772	4.78778087489357	0.314685314685315	0.467532467532468	rs1143627	0.1629
2	ENSG00000280390	10	1000	21236367	21257042	3.56379942241851	0.856143856143856	0.729270729270729	rs673548	0.121000000000001
2	ENSG00000280537	1	1000	219930050	220045549	0.00723813345723662	0.945054945054945	0.945054945054945	rs6724465	0.9322
2	ENSG00000280744	2	1000	235581311	235636408	4.66254207781359	0.12987012987013	0.128871128871129	rs13410622	0.11
2	ENSG00000280837	1	1000	211472294	211494600	0.0510187271574794	0.807192807192807	0.807192807192807	rs7607205	0.8213
2	ENSG00000281162	56	1000000	102568517	102613629	597.028365640796	1.8999981000019e-5	9.99999000001e-7	rs13022757	3.5799999999999e-10
2	ENSG00000281920	1	1000	65840405	65865558	0.00440218526396159	0.94005994005994	0.94005994005994	rs11900826	0.9471
2	ENSG00000282890	14	1000	49026478	49656151	19.4425704963853	0.198801198801199	0.147852147852148	rs6743414	0.00808000000000003
2	ENSG00000282998	2	100000	49419264	49689034	9.22586660129465	0.014809851901481	0.015579844201558	rs6743414	0.00808000000000003
2	ENSG00000283031	1	1000	23880077	23918323	0.845600224736586	0.343656343656344	0.343656343656344	rs6715626	0.3578
2	ENSG00000283202	1	1000	231439529	231461430	0.0855595863627619	0.77022977022977	0.77022977022977	rs6742549	0.7699
2	ENSG00000283228	4	1000	152649164	152840463	5.03714581542545	0.276723276723277	0.42957042957043	rs7419564	0.155799999999998
2	ENSG00000283312	1	1000	232348418	232370010	0.365622688620259	0.53946053946054	0.53946053946054	rs7559114	0.5454
2	ENSG00000283491	1	1000	232351800	232381967	0.365622688620259	0.558441558441558	0.558441558441558	rs7559114	0.5454
2	ENSG00000283635	1	1000	239187767	239218826	6.73221570100358e-4	0.976023976023976	0.976023976023976	rs12692220	0.9793
2	ENSG00000283839	25	1000	185448303	185473735	16.9930506313596	0.601398601398601	0.771228771228771	rs11888068	0.1802
2	ENSG00000284084	1	1000	201550445	201622763	0.0142137280169109	0.899100899100899	0.899100899100899	rs10515940	0.9051
2	ENSG00000284741	2	1000	178482796	178983066	1.27962246594317	0.526473526473527	0.493506493506494	rs11690740	0.281799999999999
2	ENSG00000285016	3	1000	112176900	112466610	7.05351345590653	0.143856143856144	0.151848151848152	rs17777974	0.1005
2	ENSG00000285068	1	1000	73569737	73622805	0.562885404155156	0.463536463536464	0.463536463536464	rs6720094	0.4531
2	ENSG00000285155	3	100000	160988491	161138399	10.6948518235167	0.01789982100179	0.00702992970070299	rs2925757	0.002368
2	ENSG00000285373	1	1000	161104228	161138391	0.154895781915011	0.662337662337662	0.662337662337662	rs1870106	0.6939
3	ENSG00000001617	42	1000000	50182477	50236508	555.016044869753	9.99999000001e-7	9.99999000001e-7	rs73080977	3.27900000000001e-8
3	ENSG00000003756	18	1000000	50116340	50166454	406.067309288975	9.99999000001e-7	9.99999000001e-7	rs2856234	3.04999999999999e-10
3	ENSG00000004534	88	1000000	49967439	50147478	1982.31165965648	9.99999000001e-7	9.99999000001e-7	rs4688759	2.18100000000218e-12
3	ENSG00000004838	9	1000000	50368540	50394283	39.9686299886052	0.0119479880520119	8.5999914000086e-5	rs73082914	1.91900000000005e-5
3	ENSG00000007402	114	100000	50390229	50551675	517.249798304939	0.012179878201218	0.001129988700113	rs73082941	2.02000000000003e-5
3	ENSG00000008226	2	100000	38070695	38175516	4.55386250217612	0.10349896501035	0.0671793282067179	rs11129780	0.0339100000000001
3	ENSG00000008300	28	1000000	48663901	48710348	1390.68069094488	9.99999000001e-7	9.99999000001e-7	rs73078349	3.84600000429618e-14
3	ENSG00000008952	1	100000	169674422	169726161	3.10922490918651	0.0790492095079049	0.0790492095079049	rs17826483	0.0778499999999999
3	ENSG00000010256	2	1000	48626434	48658409	0.987629199067221	0.498501498501498	0.412587412587413	rs34591495	0.3539
3	ENSG00000010282	1	1000	42724154	42754319	1.72539553531561	0.191808191808192	0.191808191808192	rs123509	0.189000000000001
3	ENSG00000010322	1	1000	52479133	52537087	1.5135380770037	0.201798201798202	0.201798201798202	rs758801	0.2186
3	ENSG00000010327	1	1000	52519353	52568511	1.5135380770037	0.210789210789211	0.210789210789211	rs758801	0.2186
3	ENSG00000011376	4	100000	45419997	45600913	22.2291467448374	0.005109948900511	0.00553994460055399	rs267265	0.001855
3	ENSG00000012171	9	1000000	50294989	50324977	32.5940506715213	0.0306979693020307	9.01999098000902e-4	rs4688739	1.64500000000002e-4
3	ENSG00000012223	124	100000	46467135	46536724	579.881115329374	6.09993900060999e-4	0.001339986600134	rs17078876	5.59000000000012e-5
3	ENSG00000013293	1	100000	170167371	170313863	5.45253082391618	0.020049799502005	0.020049799502005	rs13089480	0.0195400000000001
3	ENSG00000016391	1	1000	53836361	53890417	0.00453654247663994	0.961038961038961	0.961038961038961	rs2289205	0.9463
3	ENSG00000017260	3	100000	130559438	130745556	11.0794957802698	0.011909880901191	0.011079889201108	rs861171	0.003699
3	ENSG00000018408	1	1000	149225021	149464501	0.188700964082903	0.672327672327672	0.672327672327672	rs13098021	0.664
3	ENSG00000031081	77	1000	119003219	119149561	92.2362994423034	0.288711288711289	0.21978021978022	rs78837524	0.00604300000000002
3	ENSG00000036054	1	1000	99969843	100054095	0.634251803852033	0.410589410589411	0.410589410589411	rs10511178	0.4258
3	ENSG00000047457	1	100000	148870196	148949842	9.14572381868968	0.002639973600264	0.002639973600264	rs9834971	0.002493
3	ENSG00000055955	9	1000000	52836990	52875495	119.158321174733	1.40999859000141e-4	1.91999808000192e-4	rs2276816	6.03299999999994e-5
3	ENSG00000055957	11	100000	52801607	52836084	49.683893305083	0.030069699303007	0.033369666303337	rs2071506	0.01745
3	ENSG00000056736	2	1000	53870606	53909827	0.640434833538819	0.728271728271728	0.673326673326673	rs1043261	0.4252
3	ENSG00000058056	4	100000	179360542	179517189	8.83490159712702	0.133578664213358	0.045769542304577	rs741430	0.0315799999999999
3	ENSG00000058866	3	1000	185813456	186090026	2.67272350882903	0.447552447552448	0.376623376623377	rs12233555	0.1405
3	ENSG00000060971	3	100000	38134619	38188733	9.73145538231516	0.042489575104249	0.050259497405026	rs6853	0.0228800000000001
3	ENSG00000061938	1	1000	195580234	195648816	1.23157992593725	0.268731268731269	0.268731268731269	rs12487782	0.2671
3	ENSG00000064225	1	1000	98441079	98550045	0.00450276298316815	0.958041958041958	0.958041958041958	rs9832986	0.9465
3	ENSG00000064835	1	1000	87298553	87335737	0.0652385331559014	0.788211788211788	0.788211788211788	rs300994	0.7984
3	ENSG00000065485	2	1000	122775908	122954074	0.32803499500159	0.865134865134865	0.9000999000999	rs2589596	0.6677
3	ENSG00000065534	3	1000	123318895	123613178	1.96890953152665	0.505494505494505	0.626373626373626	rs2682213	0.3878
3	ENSG00000066405	1	1000	137707576	137762497	0.526694228150693	0.488511488511489	0.488511488511489	rs4678398	0.468
3	ENSG00000066422	1	100000	101357732	101406339	7.74136463712695	0.00509994900051	0.00509994900051	rs2303473	0.005397
3	ENSG00000067560	38	1000000	49386577	49460431	2668.97384889494	9.99999000001e-7	9.99999000001e-7	rs3811699	1.21400000000011e-36
3	ENSG00000068001	5	1000000	50345220	50370337	39.9185649785589	4.7999952000048e-5	4.5999954000046e-5	rs11549673	1.05400000000002e-5
3	ENSG00000068028	9	1000000	50357212	50388411	58.4948869532983	3.54999645000355e-4	6.4999935000065e-5	rs11549673	1.05400000000002e-5
3	ENSG00000068745	47	1000000	48715435	48787786	1624.4687425136	9.99999000001e-7	9.99999000001e-7	rs11706203	5.84800000000016e-17
3	ENSG00000070087	3	1000	149672690	149778575	0.687375336465494	0.645354645354645	0.626373626373626	rs9819626	0.5937
3	ENSG00000070476	1	1000	126146443	126204762	0.571660074753879	0.46953046953047	0.46953046953047	rs1687462	0.4496
3	ENSG00000070950	1	1000	8807087	9015457	0.110214555108564	0.732267732267732	0.732267732267732	rs2111990	0.739899999999999
3	ENSG00000071282	1	100000	8533392	8626359	3.31596569544864	0.0690893091069089	0.0690893091069089	rs1027327	0.0686099999999999
3	ENSG00000072274	3	1000	195744053	195819060	2.04005444086011	0.451548451548452	0.317682317682318	rs11915082	0.1719
3	ENSG00000072756	2	1000	3158599	3202563	4.83035388634204	0.12987012987013	0.174825174825175	rs1669338	0.113999999999999
3	ENSG00000072858	1	100000	113241142	113358425	2.69759092857315	0.10109898901011	0.10109898901011	rs3773684	0.1005
3	ENSG00000073282	6	100000	189339204	189625068	13.8783769200226	0.049749502504975	0.0566594334056659	rs12107036	0.01133
3	ENSG00000073711	1	1000	135674514	135876733	0.14495903267273	0.676323676323676	0.676323676323676	rs9848926	0.7034
3	ENSG00000073792	6	1000	185351526	185552844	15.7081583922629	0.0719280719280719	0.110889110889111	rs6769511	0.0352499999999998
3	ENSG00000073849	5	1000	186638273	186806341	0.83771390534866	0.971028971028971	0.932067932067932	rs3872724	0.4343
3	ENSG00000075651	2	1000	171308194	171538740	6.68500371300834	0.0719280719280719	0.103896103896104	rs13068144	0.0512899999999999
3	ENSG00000075785	2	1000	128434964	128543639	3.11894457379672	0.203796203796204	0.202797202797203	rs9831813	0.204400000000001
3	ENSG00000075975	2	100000	12588512	12635212	11.3495800354146	0.00883991160088399	0.00651993480065199	rs2450855	0.00345100000000001
3	ENSG00000076201	1	1000	47412500	47464931	1.20311488905123	0.272727272727273	0.272727272727273	rs2062278	0.272699999999999
3	ENSG00000077092	4	1000	25205822	25649423	1.88381418747703	0.708291708291708	0.772227772227772	rs6805482	0.3504
3	ENSG00000078070	22	1000	182723005	182843863	10.6999523488929	0.612387612387612	0.724275724275724	rs11711441	0.285999999999999
3	ENSG00000078081	20	100000	182830000	182891627	35.9182214970614	0.145958540414596	0.0555594444055559	rs6414500	4.47700000000008e-4
3	ENSG00000080819	2	1000	98229975	98322567	0.107262932766202	0.912087912087912	0.896103896103896	rs16839907	0.7554
3	ENSG00000081148	2	100000	100931389	101049404	9.52961406490975	0.011229887701123	0.004169958300417	rs533852	0.00206799999999999
3	ENSG00000081154	1	1000	101282938	101323281	0.461551004354132	0.498501498501498	0.498501498501498	rs6777292	0.4969
3	ENSG00000082684	1	1000	122618039	122757452	0.230032137560739	0.63036963036963	0.63036963036963	rs9857254	0.6315
3	ENSG00000082701	3	1000	119530169	119823264	2.68556112643988	0.377622377622378	0.241758241758242	rs2199503	0.1148
3	ENSG00000082781	1	1000	124470794	124630265	6.41084709229782e-4	0.981018981018981	0.981018981018981	rs7430813	0.9798
3	ENSG00000085274	2	100000	169480618	169517504	6.35932327742325	0.0707492925070749	0.0540394596054039	rs1997392	0.0406600000000002
3	ENSG00000085276	4	100000	168791286	169391406	12.3044941732349	0.033279667203328	0.031339686603134	rs3863105	0.00907100000000003
3	ENSG00000088538	361	100000	50702671	51431629	1376.5413795526	0.029979700202998	0.00912990870091299	rs11716837	1.02e-4
3	ENSG00000088543	25	100000	50585455	50618458	26.9542119263531	0.305536944630554	0.0765692343076569	rs2269506	0.00885599999999998
3	ENSG00000090512	1	1000	186343757	186380930	1.63654621916185	0.203796203796204	0.203796203796204	rs3817400	0.200799999999999
3	ENSG00000090520	1	1000	186275191	186313589	1.52343774703229	0.213786213786214	0.213786213786214	rs8147	0.2171
3	ENSG00000090530	1	1000	189664516	189850226	1.24609303733192	0.273726273726274	0.273726273726274	rs3114672	0.2643
3	ENSG00000090534	2	1000	184079722	184109756	1.26536805789469	0.516483516483517	0.450549450549451	rs16858778	0.2611
3	ENSG00000090539	1	1000	184087860	184118524	1.26291521859955	0.258741258741259	0.258741258741259	rs16858778	0.2611
3	ENSG00000091181	3	1000	3098009	3178297	1.80093415551774	0.609390609390609	0.566433566433566	rs163551	0.2478
3	ENSG00000091527	1	1000	133282573	133319105	0.324862516396152	0.566433566433566	0.566433566433566	rs6781238	0.5687
3	ENSG00000091972	2	1000	112041193	112091659	3.20679139679824	0.197802197802198	0.108891108891109	rs4682103	0.07339
3	ENSG00000092345	1	1000	16618298	16721813	0.658471727292295	0.432567432567433	0.432567432567433	rs12487013	0.4171
3	ENSG00000093167	2	1000	37084146	37235180	0.417918489239105	0.678321678321678	0.684315684315684	rs6806487	0.5759
3	ENSG00000093217	2	1000	38378250	38472839	2.87833653371123	0.231768231768232	0.203796203796204	rs196376	0.107099999999999
3	ENSG00000113805	2	1000	74301718	74580291	0.837799511288349	0.643356643356643	0.587412587412587	rs6779469	0.3745
3	ENSG00000113812	1	1000	53891092	53926229	0.635898291062179	0.414585414585415	0.414585414585415	rs1043261	0.4252
3	ENSG00000113845	53	1000	119207378	119253937	108.587112300325	0.0809190809190809	0.164835164835165	rs1938	0.0158599999999999
3	ENSG00000113851	2	1000	3176311	3231411	4.83035388634204	0.12987012987013	0.175824175824176	rs1669338	0.113999999999999
3	ENSG00000113889	2	100000	186425064	186472199	15.1140846529646	0.003319966800332	0.00760992390076099	rs12629364	0.004097
3	ENSG00000113905	3	1000	186368004	186406029	2.35338396477696	0.3996003996004	0.308691308691309	rs3817400	0.200799999999999
3	ENSG00000113971	1	1000	132389452	132451286	2.37109912953114	0.137862137862138	0.137862137862138	rs9811369	0.123600000000001
3	ENSG00000114013	3	1000	121764212	121849986	2.74293798002117	0.390609390609391	0.433566433566434	rs2681411	0.2168
3	ENSG00000114115	2	100000	139226275	139268671	11.8194264159823	0.00735992640073599	0.003269967300327	rs9816597	0.001794
3	ENSG00000114125	2	1000	141447045	141476402	2.40366231354552	0.303696303696304	0.28971028971029	rs6769676	0.1573
3	ENSG00000114166	3	1000	20071514	20205896	2.23318650459972	0.533466533466533	0.421578421578422	rs2623074	0.161
3	ENSG00000114251	2	1000	55489742	55534567	3.44748730623266	0.172827172827173	0.118881118881119	rs1160047	0.0639000000000002
3	ENSG00000114268	9	1000000	48545116	48609448	94.8169421545848	1.999998000002e-6	1.999998000002e-6	rs73078304	1.20199999999998e-9
3	ENSG00000114270	6	1000000	48591505	48642700	74.7372276574219	9.99999000001e-7	9.99999000001e-7	rs41290686	1.01499999999998e-8
